NU_INSCRICAO,NU_NOTA_MT
e8f1b07f87537cb6dfa1ad1427023dc333615908,458.71290553678375
36aebe2504c407fae6a55dd78b6088606650b14e,0.0
32d60cd95e9dabae2aed8f052195d6eed8703ed1,0.0
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,659.8889029453428
ef18490c7eb36b305d531c27369096537d08755f,416.3139374314176
c69a7ad481dacbef32e5b399675ec26c653c0983,471.70564834799904
cf762d282e71afd27f192bfecbea9deecf0e48dd,420.58192857016365
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,475.09743235757674
f97331e59feafd161d011018f9c74fba1fae199f,561.8729500980564
58aa87c8d62f7e274075e201f0321699b63a2449,476.5691715174376
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,0.0
22a5b471349d6a7f6481f7e41e759d42d700f321,0.0
c098d4843d7e2c6f092659d6c7e856561e1bf965,455.5697744606512
69b82b274c4e45630e076443ad0f92022d55f561,506.59930180113065
88c09b0e47df70ac2a800ee9356c07c149e47965,512.3676430692497
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,494.4126289530493
130552305b1d235736ead954f3a39a31a5e26a85,479.5756929234209
4568958f97d91d411e056f26e468826db0f65252,0.0
cbf871506b2a8d2a250a613b163fd36613967987,0.0
38a2d03c567e15017340fc668151031745829f6f,397.999015173098
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,574.6835888616308
f34367830fcea24bed44531a21723c743aa23388,412.49866218738435
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,0.0
2947711097206170cb5cfcad8b3264e7d46cf84b,545.9412633051079
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,393.3820553818231
4236bab9aa4fda581822d73b2673e18173259236,528.8861527181259
8b74ecf4de459564720217586afd122cdd9a8dc7,390.6778187567024
3159104a8cb51f88391d02e5679c7b8164e3cf3c,431.9126654516523
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,0.0
ea71616417d91e7c2de90e3cc7e429379b8cf720,512.6173828479348
b88b2ecdda851269372c7abd185d062a7e6d2c06,506.6592017448908
9c73e772e63092cb448869f90d7a2239dded321b,0.0
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,394.6505668550906
98aa4c1c55ff040e12b69753c3dd1b04875ef742,0.0
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,0.0
d945f52c48de4820b70d2ff189e79d3533d6ad19,465.2594301144459
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,523.2304292043714
52feee56c52b89353482d8ff79596da74721397d,479.4458806808312
4e18ab8ae4fd83938f5494798f508d5367cac2d2,427.91459291063796
7730709b7ca12db00680265a9cc539d8aa1fc514,0.0
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,449.4441434921747
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,418.6534315137381
54ff102165b4e93fac3b1f5da7f71819da23748e,432.0157988145933
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,428.7392246648964
2d5560d6dbef33600be60952b3aca292c59ea7b0,462.3675519314442
980beb6549cdfb6c50c021ebac3193ab8a767283,401.56157431706436
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,386.3189840344774
976c956801b752be72d06bf859a82f6f8d81f125,461.5161444613885
d623c0a31c3bed84a4bb48d84e71fd2680276aba,0.0
18f200b076c037a10fa275ac170a70490f5dfbb2,446.44973179926063
42d7da47303db95ea24874a9982c45e9154fe14b,0.0
3eafd7a24678d09e9e32a45cfadd28505e3868dc,0.0
cee30066639835f12782e9590849ca897ac1b171,593.9085155273594
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,541.7341345359521
0181d96df3733bc40c221a488d453f150d34d829,492.4110457365029
c9d8c520f64aa59e3b241482268d5071698514b7,445.7584020868287
e4429cb4643af3638695f52912a9594f6bb5254a,486.39472853786407
02b349161484b5bdda3e5de7767518da1ef52564,0.0
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,535.3477268700228
23aa1ab1064be4febd0b0e54f239176bac13d4a2,530.9807919336192
813c8241c45c9baf7cc1ecae80a0690059c3d99f,556.8430542885847
27ab51f4028992f4d54134a73a8bf348d9d8474a,465.9150681112235
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,476.2902371975227
4b213cf1f92a34b91d49d99d859efe8a2914694d,511.4165000118583
63393ce3741aba030985130fbdc82348bc5c964a,505.7668074087947
a0844cd384bb27f263b50028a152e1aea6f3041b,465.978582138179
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,0.0
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,446.9962015734593
05bed747735a3b719cf869424f7a86c902bea946,0.0
d0acd5258d606e92178448427c5c8b15ab1b4fc8,576.2222999447208
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,0.0
97b06064bbe6f8ef5c82aad4c36edd13027bd276,486.7973536048848
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,442.116710481741
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,0.0
51e6eb7de613c8b30620286f5c0f462e81001120,414.5154215338029
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,475.79479993990043
72fb4a27711b359a6195f60a1ecd7e363180e008,485.0838667103336
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,442.42776443513344
39d2bd056fe559e69df7f1ee9598823180c8f7e6,468.55946313687446
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,536.0093127623418
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,599.8537738128937
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,480.61150672622244
4a514b8fa6795dcd5e14ecd1c907d540244f637a,513.9169162253975
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,461.97190236607906
13377ed3698676358403b48d0eda8c7ee1d6aecc,645.5347433871566
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,459.32371343967947
ce766367ff6851524770c40400c6ba253659f78e,0.0
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,487.9607164715134
a69d75df09174f2e48c58f4de054e5aedfb3dd93,0.0
ffd73716669770ef69fb5db55c040b4bf9ca8876,487.14063518629604
d4348ecffd6bcf2240a87e2894b44b060871b4a8,480.40181188298664
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,389.8857649227119
20b0239ad3768ac025647a4114172ab3732b56cb,576.3253288717058
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,432.4760572495308
841018c0f460b185b0203cd15e9d649e226f0177,0.0
df2acc0d65eae18026825eea094d5860a7596d0b,609.6713189838074
3e496cde35ea69dd40732f9173985b576e676117,0.0
5e39822518efc205895979466db22326f89c5141,0.0
f84c83e72774e002b242e071238bdd0325b3d776,0.0
450cca333151ec503717ae505d19a34e1eb101ba,414.73956444396384
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,0.0
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,421.47353730987294
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,0.0
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,584.2613540808791
77b19663f69d3e984be73a22a31d776e7c04c45c,431.4444525141716
675adb56716f130faa018d3736a41be1e2a17d31,0.0
54da87b25a92c3b2315e1a6120398c2712416a14,419.40636330907097
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,468.0608082981407
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,0.0
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,0.0
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,0.0
6583c26f055db28ad39587d7222d4bb841e8ea67,473.31550491252045
db9fdf021693e9620c80ed9a4d414557fd6d19f5,372.7746015028255
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,567.0065822109673
a16fec7d39e6888925c45547f002554482b7cdec,370.49009571560276
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,427.87956269482925
422706a8f501b893c3afcf0568ed96d27e48c23e,495.21197718655986
910beddbfd181b30cbe00ebf15707179709b2e1c,433.6222905025023
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,470.4405619557028
2ea05555158319a6deb81688815814e56eb1d0f7,0.0
57b58443cda566f5cf3bd4e500b8623eb9709975,546.0768656480134
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,433.37978453205994
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,0.0
e19c44f83bbd09c6a4225663c603f66d32b8edb6,452.7793306100584
7d792999dcf5d87104871e8f4030b7d777ebeb48,0.0
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,0.0
8c000f24fa59f6853dd3934d184bed253ad81c40,480.07354200670125
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,0.0
dadee048244caf3d6c6e6fb9fa46f047f30333a7,0.0
92d26d442aa39811a925e409313c2155c70bd207,460.3385641055431
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,554.1455368609998
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,0.0
e0046f52481512ec10030f695dd3d56c14963819,540.7321323511803
4c3d0438add4c03cb81a25c5eee309226aa28053,488.0390007163561
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,522.5457836662358
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,0.0
0ae9567502f385d06a8367de33e93952a2ab70c0,511.7594281089313
69d2ddc8bdf8d604a71a2752b116907482329a27,392.9862454312016
a1203344dc3ac6e15e54db1b21423904cdd91800,440.0354359109089
c759ad904d22197f1cf3b5ef9e41ee1609513cea,701.5291100148113
9c116780cc06704304d288d079076f160a17e16e,478.3708205139171
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,443.5325408929404
29ff45ccdb3218636888020586ad0937061d5fce,522.0760443105296
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,0.0
56de6d3b1e9154dc987213e9be4c1cd4afff4844,0.0
42e41941b2e875c39adea29e0316d4463b645bc9,625.4757512789679
8bd03c9e28441366b398da85e8cc788bf1cae5e6,430.63753210993264
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,453.91420610176533
c5a416e9d46068859aa2aba316db0653b8bfe95d,440.10618265911296
79241e179af88eebfc54cb143d00a31f32dc1543,404.7462794073612
08388faaa66a1114f5c9f268f91604a87c53bc1c,400.0480306513828
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,0.0
755163a5846bc975b2f56d173b8d007274af14e9,439.0992781641891
9dc8176b2b435cdabef75b6bdba80010da32bdac,469.2605376767038
db58077a6d9064040df91d4c211f102003d2e1e2,460.27723708253706
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,539.7859923487517
16397992b0106ec27c19b528b0e054cd177ebc22,557.736873924666
ac31ca75101445def2cf48e297b8928655378167,424.9112403830714
278fefb75892bd65c121cf6c61ee1a4b78cf7929,0.0
8fe81ee79ae22a3b9cd83a833861e0970c565c29,423.2904083454895
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,546.9189026044883
172c3201202c7da0b9a8233e72fde6d0c6f8d388,441.9759026126358
798aa833377b56d48abf3216c1b5a631c3149322,444.01311738402865
1e640126b34faff7accbcc0682260a5ab9476f66,0.0
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,601.7364370692728
5bc8c472a9d28a0d0f92c9f46470258394d7e363,441.86879662539627
826b79288e1f91a3e15010d40bef197c37340b69,487.80343823587
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,555.9575547092181
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,530.3241987066531
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,401.3405227601323
fcd382593b2bba0637f03548f6a0d7da6835f51a,478.21301110648227
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,581.8715334286146
a7cc1691397eb337db3ab74d7f15d2682ce98f99,0.0
a23b332bafcca06eb8cefda864c756f5791de732,529.9072132611864
ff298bf688bde9db13791da42e91b7d40a02bd0a,517.8991441307824
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,550.9511797773009
ddd777e1831b4503bf1ab99610fd57852b52b2c1,442.6082413805285
19e929094c9125d910057a57e7f5848a0664b815,415.463556525355
c3b3a42edbd7966a308858e9c60a0f5699280255,541.5279494762337
69029c08cd046608078c004179d57137c7bc9789,493.93774848845703
06f46db734fb75f5a610d28c37b830c2c0c193c2,500.6892643400943
420e2c2feb6b050c91b9badff729fa95cdc9cd73,632.5330755292025
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,545.6122603411106
296c589f825e518bf2656d32ca54043e9642b5e5,503.5166902515898
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,484.4723590319955
69bb73b125a392aa8bcdb97ccb824827a83f02a6,548.7308035208371
41b5f19354c8262b799b2d6fd433f5f056d64c21,393.59712809930403
179e4eb03317a216cce73131c1fe32df6d7affc7,424.8522577948215
683d4874912f09abdb539e4d53f4c466a7b22bec,458.9889787414545
2d6ee8009d8d740b82fc986536a6046cc07a0547,0.0
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,453.2555604364394
1e198a957380b99a5522bb8ccd848c77cab55cd4,453.87143225272536
65116120167f20ec93fb8a852a2ae24c6ea83e3b,482.02019104619245
c6cc92d5343c2833343ca95870de90ab97e954ff,490.775774459709
851f227e847b2fa8e19b9f120d42897c27c8569d,0.0
9b413c2c7b2222d50e112d2ff513eb8becef359c,401.389509669547
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,553.2045745543439
c389d7fe6b068ae69d9e18e860116bf3e83729f5,462.9674943789516
04b6d3386f2ff30822cea94b2335647b08634f69,421.72804460622535
1ab970adf4511759f8696ed663087edacc27afbc,0.0
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,440.16093271351104
f79f9d53534914cc05e3b69b442befc8747d39e5,534.8211164733773
b9dca5370778c64f1743eab56bcff742b312866a,484.42962719303426
f5a8f5810316ca0e32f1891b295b2ff52855031e,463.0305658712493
467224cc802895d7c56ddade42b895a4f9feb351,490.5202905780598
ecc35aaab26f1e81337edcca3215aeee255fb4a8,394.4992422827606
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,503.81738594042105
5d6b378efe9bee999365f7e7f2baef121d802554,420.55007137110965
e559b0224c70c5f6375cab74919eda3157a95fa3,389.7738294994625
e08934a95a0424ab45b35196cfc130079047bbb0,0.0
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,455.03291692480764
e9d39ade4112655fdf26965da153d02dd6a97b69,0.0
942dc483fcd8124d7fcf466f510d86ad29f15e15,0.0
3450b511f871652abae2d58183296f0e72276a87,391.901665966935
ac622d213a881f9eafabd518aeb3aaa5b45db706,469.0007474967418
3edb63618d5cc43193bab8193e35a631410fd76c,0.0
a43be57516977c471b76b5b4189d4cd1167b5d11,0.0
3e560c1c260b4313ad253f31c77cc6737f3778a1,381.2570948829398
8252119c0397e283807d1ea96789b09a95ed70d8,0.0
cc8c985befebe7bb7783571e9b77943fe08ba612,404.11465998849803
828c1553914afa3fa85435ae1acdcf8d125dd969,500.2344331229455
301cc8580119bd31cc5049ce7de3950bf7359f53,392.95099654345495
e35c8e0bf8466bad9e5a55d141e58928729468fd,412.3435194064907
bce711a004527400034e68bfc44f549f24d23904,499.9084473104689
14cf801dea9ed60d04697cc3f18dfda874a49e1a,0.0
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,466.80801114232634
bba61862a0d5e374946866314eef256b08869072,427.327935804055
9834c1fe9a6e135008415863a86272af15f872ba,445.27315503059685
8f751f14b74f7a5583bfaf744c90299d3b02f60f,449.7702165645686
46bcc20269811392c1dd18d0b446fa85aa6bc02f,0.0
6798578a55f6837578efc13df75af7044f25fc83,537.3026100458783
296d043c4cf92f5472007f8d2b26aef6ff465cc8,449.795504028107
a14a44ed88d9356f9c732a2bac09796b2142cc14,580.0629068237524
72476117cd53a73c2173cf5ac81e4def90f96ee6,473.5854615004104
a448ecf06c50bac45592d241cfcffe8c91778336,587.5622414565557
c277a60e771011de2be776c1079af2116f7f7cc7,534.4921082971343
6417b48130cec022d06033bd008866e3224b99bf,459.2265839033489
d0ae824a3c12796d5707fef22708b1c8d4659176,378.32925609072936
0d82cdb31205110637841bfa1bc54356f610b359,461.5051147734901
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,0.0
706cc284dab3051ced52adeb62818c7bd0ac42f2,447.3201714596351
16bbfb1023120278eea074c72053e5cb81504fe8,434.3538877641228
c88ee0a25d42440c7b586513c62fbf3376851c8f,0.0
dfd4c2302f9c0925421d2439c964aeac081a9adf,369.44920479667735
1de35a53324e9ea51063f098dc18d615ae2bd66b,0.0
f294190285c04b1d4c5116eb0f3bfee2d4171110,492.3226378281738
c2fafee12060b2f506d4a62ac9c85eac28ca702b,0.0
555f23ecb19709bbc92ff4f0d2b987306c1416fa,400.6661225015071
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,0.0
8d1967edeeea7561710452a89b98f1baffc32a6a,418.7800756038108
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,0.0
a04d8a60ddffbec04f7951e77d84f570b689cc32,501.1641913709961
859c3c94d0bc245c26422abb7f289331ef084797,611.8557768713088
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,543.4395438163517
18b4a466301d3ae63a0a2f84734fa1e69774b180,424.4999119327484
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,424.7620962529213
590de397312d2abf63ccd52fb8f46fa720b4284c,527.9572946028077
b4e1261b410cf336bdbdffa6991b5fa5664704b4,544.4719076803192
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,468.6102268428398
55d252dc2cd12eeb11859aa80654cbb2caed2c88,458.54827042750645
2a39d36af99267f5f03a6f4e35cc252146201fef,0.0
e5556fe7aa9fe6d85e337467a00fac61f9df2460,0.0
e84cd2e6149416241129c24b20ae6e3cca3bb521,423.91194139756317
b7768c154de5b67a043e4b97c2b0f82d06830f71,538.6515091594235
77328cba4cf800777d4469e48a0cc95fa1f09d4b,459.31470757693063
48567b1c49438b0b24e7e338372e08c6b9f09818,431.56303958591747
da93c07fa0a9d683b5d744b341888cc489ebef1d,455.8153933224131
6a65b52fdf5b7096d9730d7e32a2360912651ba2,0.0
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,417.8107130949786
9c613b956fdd251bda7a8ac21441f5fe67d7f357,462.77056773733824
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,428.68366752225904
1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,0.0
09c63fa60a00172475617c0c671b9cc60f149dcf,456.4035353566346
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,469.45474116564543
ec2bd1d568a708cdb28d059820416bdda79557dc,413.876640071291
fc7bb22ee547c81f2de75c284984a67db00f2322,513.3255767957884
87e42e3f1e79c11b9bec6826b4f814304531478b,434.4911088115942
208b03e228c504e12e4c700aac9495b94b4c7407,615.8738739774487
2e2c64e5e2c9a9679560b233d2ad216ace93f660,488.37093570116406
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,568.1632843594527
1c28248e98845afca1865c459314249feea999b0,0.0
493e19b41cfe9968dd0eaba1868bef1b3d84defc,511.32082472311475
bf431548e10941ab81b1a34f92f1cfb01950fd62,484.64760864734046
a91404916fdccca1894af4edbea7666901f6252c,584.4780854359092
95ad9e51dad8e089af0b0d39c0419064ca0a2840,0.0
940358b0bbccb29c1d2a79529b2172c43da6cf7b,444.62317956658677
947c15e258fbe04cbe9e6beffd2c8a16b959d781,471.902800397644
293bebfab8bc0f1981e06f74729451ad261c408f,513.1983260324258
21811108f3f9679121c19ea24f253687e2fcdb2d,619.1160927958485
d71ea9e82f6b226de3a80c0a6852af12f98cafdd,391.96637687015937
e5099c2b9af1492528206c5324fc629b53d39b8e,464.2637090490385
db83eecf9ea6d34183bdfbbd3a294239d209998f,443.4549048080472
4293ce669b29af8502f54e8c681f35ada3faa9e5,387.6890516206969
31ff07e2747bafb95752566b0f5a64b922882904,421.4899930412701
fa69a477c4c6483c3bfbbfc691f7be572baca304,571.3765935612112
3b8a8d9ba1ade08724431323599b06bb8979f602,462.307248054881
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,410.2345625220467
8332264f63ce9bf729b5897f54db6beb4f76178c,419.81732162185625
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,604.4211515815034
2956c2d286a5003ab466c521de37dd1d9c56b138,497.0163266946126
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,424.56608170287745
9da399adb6dbe6f539fe289790b7c7a97f77ba68,501.13505526068644
a644cb43c16195db2b590b4b3acbe78beb00a757,506.3568200018271
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,448.26907418539037
e149f4e025f0dd43bc3f4486a8b51812386e8180,453.57196098988817
dbc1235a05198e5e54bb9e455d6276ab6b3328b0,0.0
229c208f27d32caa49c60a8961a7a0000fa35d0f,517.8866527883044
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,563.2455738768431
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,433.11069700550956
74d2d2e8e9565d5f6d346a3d936c49db65724286,0.0
e5f10e690160331385f35e159ed1bc5c4200e1bf,446.8559330272529
4852b5e9f012432260567d41bf04692c73f86f01,444.49679917914233
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,451.0996422140193
9a9a049c1ede532731ab8dd050f076bcf3ca912f,644.9339097525892
f232120e01c15fae99266adceb47be0c3df15e08,446.1541567876388
0b10fc81f5234c7d7d3aa5d01428f1cf3fd49b37,0.0
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,493.85846253664255
56d3ec2cb296719d257acc058f480a344bfd97bb,509.7540356065883
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,503.4619997950111
9eb9dd602fb470442e6bffbedf7a0d0b32ac5159,0.0
ab8d7f1592b7bbde25eb9b818b99741432cc8252,0.0
542aa64a6a87d1833d09c967fc672a88643116c1,409.92023598484684
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,400.8170171075823
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,550.1669446487424
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,612.7548255695785
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,419.0621800774437
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,380.79539635240764
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,445.25499757549863
d79709571e24ee9bf8afab33d06eee7929ac0286,418.9536810762181
1003b7d137a200f66ab4f2d3e05e981d9a023b08,516.3393917321503
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,507.4506203378526
a017f303bd2b207985b3f01ee43d9deec489ad65,0.0
6d5111a9889453975716b90ae82da4435462af9e,408.03357761346854
3f528b6e3b867d4116bae65044d6e271dd65fc8a,466.4876242982815
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,461.7396268904367
b6bbd503a3f02c9c0639f224a94f2951eaf554a5,0.0
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,443.9787826514355
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,576.1906721997398
d0b5a4ff0031607990780a1db353ada430aea498,432.11439302966807
24cad5cf91558b12b45c1212700db673e5ab9b40,398.7877964625279
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,476.05502518965733
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,439.46033730034003
c6d8390bbb0c91ef180da9e1c67318010bd84083,482.2895424059274
a0bf486a224c638a70bebd3cac3b1c1827b9d830,435.4751342593129
1e1a31194dded0ff0f168985aba3dce8bde7daf2,453.95514046534373
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,475.0339143686221
8125c71f5ecbe722eb675219e0450bf75134e9a6,442.6593291846616
b625c5a18b2d8fb257d71bb5164549cbdceb822a,0.0
27666028586f534a805324eaa3c121f37b991ada,523.6505768107579
a762bc4e107aa359d742210907f8d12540263dab,0.0
2978e2b3b4792932d9265d7f4db581af88d1a921,516.0649311760033
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,429.6195017525809
d4e9ba5815a08a480549c51e5b02e20666c663ae,0.0
effb9dc8056f1c11243fb0029182555553f03eab,380.952303349914
7c712150f587a98c7da7f463a610af0518cd0c8a,0.0
b4327f93da9bb6252aed8c1d43898a7fd79ea058,0.0
17b6e43bff847be21256a445590fa7a7ea7c1b88,479.9865252666953
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,411.19064604860336
a27083eeb56a694649973eb5643a4fbbf14f8498,512.592723522409
6c6b84d373077d1fb5e174ec6f98c84171e1b014,502.39396043077494
5b7c07974bbc5152dee67fd938d13fc6af6d3956,502.72383652061984
f821fd4401e089f1805edc4133e4ffed07face2b,439.23307100496885
586e7064860818014147f486a6a1588301e6a3bf,502.5242992189121
4f614ed4b5f35844728026fbb84495c6741703f7,525.9216199252082
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,457.03008582939026
810121e807426e1e4817a5e70763ac080d7ac2a4,471.20444985845035
81fb55ca891b7f81ef4d173c02db0966d33623f2,433.47599389063953
ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,0.0
d80e565ade74808e6ae79d10f650b873a9d360d6,487.0802732951242
a00af9d414e813ccf0997acd63f02da73546b0ff,0.0
e671a7695060523674eae0b4d44a5f6f07bdad2b,0.0
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,445.40982487065014
558fd1cf1dcb66e73f1e4e2f194187e474479d76,425.55427293083017
da45016b0cbcc19ead94a81329e18357a188b694,431.7751183960098
91d6ce670cecd35b7f7da283df465ccb09f4fb32,485.4697563672582
292ff64a45a5d097187a7d7fc7ae944523a3b66a,436.0911599846418
c1020ba850c9730056bfaab2ea5546fca7d69bb6,469.3870978955913
4be47d1f5c4fa0c08945883a1245ce93bfb43171,527.1676477833987
3188528b46d4a71ea6646dbd6b682c81f1e02d55,407.4086432331236
89ee650f4b18600df329689aabcd687e8ea3ca5a,556.3283461621368
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,398.43413176451116
7ecdbf15492309acef88a0cea8202c5f753f4be8,608.5245457891176
b129145e9fa4672ac2ff2e9029b1da8caededbd0,0.0
828f76a49e5571369cc38c0424f3ef6098dc98da,0.0
bc2cbc1470b13023cae4e0b171970c29eab5f8af,539.1908706440306
ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,0.0
8650b36bb6108cebc07364fe068238a716575b26,447.71290858380127
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,650.6885338954858
816ba4bae3ff674339493b188abd6946891190a4,406.0042725097632
d134a7e70be9b9360539c8721b7d00a2969ebae3,0.0
7f254637ff008fca97bdca8d6341a58aca7b6c6e,550.2969370437877
3f26c9b465e29cbf697ec03a0e29115683a5855a,425.9776452626217
ba0e14a4dbbd763c46777e5f14da21219ffaa172,392.61007135298
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,441.44937491877124
ba081bdc6e11a4364b8cc398ad8bce51383cd261,0.0
7528625c7695f25665da7eff0a75b2e42fe25d51,480.25972283232295
80d4a78f2c741178a286f0383946fae0a1b1a452,487.01968817662436
f9498d084d82309516f4b32ad5eb0b6ead920b2e,488.40237199606645
6d7936cd053671f5fa83cb0b17541834f752f2e2,465.0800198018187
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,539.3614751217933
9f75e68e9754aa2c5b8776372ce0bf895d868949,553.3488816774129
6c39c98faf734bfb5082897e378e39946eb10d93,426.09873155892745
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,416.7733652908733
6405866582cfa671329a8ecd69574a0cd1a04736,443.51095233850646
fbdfe67d01049e3227ff41861ad00710d85b9039,0.0
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,435.39205003667024
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,423.06511143634185
